X,population,gdp_per_capita,human_development_index,v2x_libdem,v2x_freexp_altinf,median_age,aged_70_older,life_expectancy,stringency_index,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,democracy,PR.rating,CL.rating,Total,democ,autoc,polity,polity2,area_ifr,pop.2020,pop.adult,pop.60plus,cases,new_cases_7dma,cases.100k.pop,new.cases.100k.pop,deaths,cfr,total.vaccinations,first.dose,second.dose,first.dose.pct,second.dose.pct,vaccinations.perday.100k.pop,log_gdp_ppp,case_ir,death_r,pred_ir,pred_ir_low,pred_ir_high,pred_cases,pred_cases_low,pred_cases_high,iso3c,region,date
22687,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,401.429,0.589057409974898,20495.143,30.0745981297942,297226,436.149799185407,7.1,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3048598,20126.7142857143,4670.4978889446,30.8344283447079,73113,2.398,1075045,1075045,0,2.15601641480068,0,120.394,-10.0355129796295,0.046704978889446,0.00112010213269971,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-01-25
22688,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,395.429,0.580253002570726,20244.857,29.7073281445341,300571,441.058256313233,7,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3070458,19915.4285714286,4703.98773701651,30.5107354594749,73725,2.401,1171264,1165852,5412,2.33813100775149,0.0108538348040326,125.988,-10.0355129796295,0.0470398773701651,0.00112947806454784,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-01-26
22689,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,401.143,0.588637733221965,20255.429,29.7228415103802,303523,445.390024756086,6.9,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3097374,19975.2857142857,4745.22345296818,30.6024375006599,74075,2.392,1274711,1262972,11739,2.53290640246096,0.0235427137406761,128.882,-10.0355129796295,0.0474522345296818,0.00113484011707536,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-01-27
22690,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,400.714,0.588008218092567,20433.429,29.9840389300373,310056,454.976557017995,6.8,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3120634,20102.7142857143,4780.8581220511,30.7976599845191,74418,2.385,1396881,1372680,24201,2.75292719120464,0.0485354131730217,128.955,-10.0355129796295,0.047808581220511,0.00114009492855234,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-01-28
22691,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,425.286,0.62406520121512,20420.714,29.9653809233467,314764,461.885082027802,6.7,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3143417,20072.4285714286,4815.76201997527,30.7512618157095,75238,2.394,1494643,1453325,41318,2.91466176396355,0.0828637742854804,127.081,-10.0355129796295,0.0481576201997527,0.00115265745161682,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-01-29
22692,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,426.857,0.626370488553779,20438,29.9907464210781,317008,465.177930396963,6.6,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3167274,20136.2857142857,4852.31130201788,30.849091916926,75478,2.383,1525377,1479909,45468,2.96797631393221,0.0911866520454094,124.498,-10.0355129796295,0.0485231130201788,0.0011563342876357,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-01-30
22693,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,430.143,0.631192369008797,20552.143,30.1582400001338,317288,465.588802742491,6.7,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3186354,20285.1428571429,4881.54214836793,31.0771432938109,75673,2.375,1533630,1486493,47137,2.98118060963616,0.0945338527638001,121.922,-10.0355129796295,0.0488154214836793,0.00115932171690103,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-01-31
22694,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,431.571,0.63328781797099,20564.714,30.1766867010468,318761,467.750284760215,6.7,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3190701,20300.4285714286,4888.20181760712,31.1005612375025,76128,2.386,1609072,1541079,67993,3.09065352660085,0.136360825911048,119.642,-10.0355129796295,0.0488820181760712,0.00116629238518681,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-02-01
22695,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,447.571,0.656766237715449,20735.286,30.4269842643375,322418,473.116571073058,6.6,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3213360,20414.5714285714,4922.91574567031,31.2754298076859,76852,2.392,1717385,1615088,102297,3.23907951699473,0.205157934025892,118.409,-10.0355129796295,0.0492291574567031,0.00117738417384375,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-02-02
22696,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,448.714,0.658443477325944,20657.429,30.3127368064598,323862,475.235498454995,6.6,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3239256,20268.8571428571,4962.58880631396,31.0521933351114,77209,2.384,1825982,1687026,138956,3.38335209055949,0.278678024580406,117.957,-10.0355129796295,0.0496258880631396,0.00118285346742182,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-02-03
22697,68147687,38605.671,0.901,0.783,0.957,42,13.079,82.66,60.19,399.571,0.586330978482072,17238,25.2950624721863,322959,473.910435140667,6.5,1,1,2,90,9,0,9,9,0.955942115811437,65273512,49862561,17519758,3238798,16946,4961.88714344036,25.9615263232657,77205,2.384,1962126,1772602,189524,3.55497584650736,0.380092791463319,118.543,-10.0355129796295,0.0496188714344036,0.00118279218682151,0.0886147821276556,0.0789018614654112,0.0983277027899001,5784198.04458692,5150201.60118486,6418194.48798898,FRA,Europe,2021-02-04
23165,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,11.11,0.286,4.21294498347553e-4,52.571,0.0774401156385637,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,428,52.4285714285714,0.6304686898348,0.0772303101366394,2,0.467,NA,NA,NA,NA,NA,NA,-10.0351529090652,6.304686898348e-6,2.9461153730598102e-008,3.57155162144276e-4,0,0.00367886213516026,24245.836765947,0,249743.249622938,GBR,Europe,2020-03-07
23166,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,11.11,0.286,4.21294498347553e-4,55.571,0.0818592886981535,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,482,55.4285714285714,0.710013804907415,0.0816494831962291,2,0.415,NA,NA,NA,NA,NA,NA,-10.0351529090652,7.10013804907415e-6,2.9461153730598102e-008,0.00123468165311306,0,0.00600496986672341,83817.6036419601,0,407653.408392265,GBR,Europe,2020-03-08
23167,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,11.11,0.429,6.3194174752133e-4,70.857,0.10437644849445,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,629,70.7142857142857,0.926553284827311,0.104166222118901,3,0.477,NA,NA,NA,NA,NA,NA,-10.0351529090652,9.26553284827311e-6,4.41917305958972e-8,0.00239990791176582,0,0.00857523809003096,162920.158097766,0,582138.647280794,GBR,Europe,2020-03-09
23168,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,11.11,1,0.00147305768652991,100,0.147305768652991,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,887,99.7142857142857,1.30660216795203,0.146884895028268,7,0.789,NA,NA,NA,NA,NA,NA,-10.0351529090652,1.30660216795203e-5,1.03114038057093e-7,0.00387767218054768,1.1458179676937e-4,0.0114161848308253,263239.669159348,7778.50031381267,774999.169090146,GBR,Europe,2020-03-10
23169,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,11.11,1,0.00147305768652991,150.714,0.222010416167668,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,1298,150.428571428571,1.91202887711582,0.22158996341657,7,0.539,NA,NA,NA,NA,NA,NA,-10.0351529090652,1.91202887711582e-5,1.03114038057093e-7,0.00570988773248784,6.31886653047083e-4,0.0145633110784279,387621.46144722,42896.2598563009,988644.994123402,GBR,Europe,2020-03-11
23170,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,11.11,1.286,0.00189435218487746,213.571,0.314602403169879,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,1787,213.285714285714,2.63235408582894,0.314182160855593,9,0.504,NA,NA,NA,NA,NA,NA,-10.0351529090652,2.63235408582894e-5,1.32575191787692e-7,0.00792394458437777,0.00157622854507671,0.0180470828901782,537924.933750848,107003.857315991,1225144.34127097,GBR,Europe,2020-03-12
23171,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,12.96,1.286,0.00189435218487746,270.857,0.398987985800431,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,2266,270.428571428571,3.33794871767677,0.398356885800159,10,0.441,NA,NA,NA,NA,NA,NA,-10.0351529090652,3.33794871767677e-5,1.47305768652991e-7,0.0105161097206646,0.00294858820062902,0.0218590535071994,713896.666561474,200167.870382255,1483923.79382596,GBR,Europe,2020-03-13
23172,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,12.96,3.857,0.00568158349694585,315,0.464013171256921,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,2630,314.571428571429,3.87414171557365,0.463381860819836,29,1.103,NA,NA,NA,NA,NA,NA,-10.0351529090652,3.87414171557365e-5,4.27186729093673e-7,0.0134103969854742,0.0046688912351117,0.0259273250023359,910378.263397487,316952.369062358,1760102.48881788,GBR,Europe,2020-03-14
23173,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,12.96,5.857,0.00862769887000566,370.571,0.545872459955074,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,3072,370,4.52523321301987,0.545031344016065,43,1.4,NA,NA,NA,NA,NA,NA,-10.0351529090652,4.52523321301987e-5,6.3341480520786e-7,0.0166332080410527,0.00675507310513935,0.0302867652434653,1129162.02760773,458574.919835782,2056047.46646495,GBR,Europe,2020-03-15
23174,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,16.67,9,0.0132575191787692,437.429,0.644358150761091,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,3684,436.428571428571,5.42674451717618,0.642884461764124,65,1.764,NA,NA,NA,NA,NA,NA,-10.0351529090652,5.42674451717618e-5,9.57487496244439e-7,0.0200705398450428,0.00909431280604431,0.0342769964313803,1362508.74820273,617376.555528375,2326928.31684867,GBR,Europe,2020-03-16
23175,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,22.22,10.857,0.0159929873026552,510.429,0.751891361877774,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,4452,509.285714285714,6.55805282043114,0.750207236068445,82,1.842,NA,NA,NA,NA,NA,NA,-10.0351529090652,6.55805282043114e-5,1.20790730295452e-6,0.023761044889078,0.0117150242352622,0.0377734646609658,1613042.38838413,795286.182095104,2564289.57306819,GBR,Europe,2020-03-17
23176,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,31.48,15.857,0.0233582757353047,595.286,0.876890617983642,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,5451,593.285714285714,8.02963744927452,0.873944081736958,116,2.128,NA,NA,NA,NA,NA,NA,-10.0351529090652,8.02963744927452e-5,1.70874691637469e-6,0.0274205917325217,0.0147054138288849,0.0409466400917861,1861474.40003633,998291.782009337,2779703.77305755,GBR,Europe,2020-03-18
23177,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,31.48,22.143,0.0326179163528317,677.714,0.998311816968929,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,6506,674.142857142857,9.58371330856357,0.993051317533519,162,2.49,NA,NA,NA,NA,NA,NA,-10.0351529090652,9.58371330856357e-5,2.38635345217845e-6,0.0307247346283268,0.0179172854183661,0.0437719995442895,2085779.45787753,1216332.90958034,2971506.13615164,GBR,Europe,2020-03-19
23178,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,37.04,26.571,0.0391406157887862,788.857,1.16203186742292,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,7760,784.857142857143,11.4309276474721,1.15613984711362,194,2.5,NA,NA,NA,NA,NA,NA,-10.0351529090652,1.14309276474721e-4,2.85773191186802e-6,0.0338634120532929,0.0213101303734567,0.0464166937331292,2298851.72610349,1446659.595773,3151043.85643398,GBR,Europe,2020-03-20
23179,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,47.22,32.143,0.0473484932181308,910.429,1.34111443648974,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,8957,903.857142857143,13.1941776982484,1.33143371181067,252,2.813,NA,NA,NA,NA,NA,NA,-10.0351529090652,1.31941776982484e-4,3.71210537005537e-6,0.0368403846384871,0.0247866722036403,0.0488940970733339,2500946.49892987,1682668.12836301,3319224.86949674,GBR,Europe,2020-03-21
23180,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,62.04,35.143,0.0517676662777205,1045.429,1.53997722417127,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,10333,1037.28571428571,15.2211050749135,1.5279816945562401,288,2.787,NA,NA,NA,NA,NA,NA,-10.0351529090652,1.52211050749135e-4,4.24240613720613e-6,0.039500784569481,0.027957570851268,0.0510439982876939,2681550.41928692,1897927.76663946,3465173.07193438,GBR,Europe,2020-03-22
23181,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,78.24,42.714,0.0629201860224384,1293.143,1.90487423593234,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,12668,1283.42857142857,18.6606947729609,1.89056432225495,364,2.873,NA,NA,NA,NA,NA,NA,-10.0351529090652,1.86606947729609e-4,5.36192997896886e-6,0.0417826005968934,0.0307532202232569,0.0528119809705298,2836453.7912511,2087713.2310889,3585194.35141331,GBR,Europe,2020-03-23
23182,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,61.429,0.0904884606258456,1523.429,2.24409879833257,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,15039,1512.42857142857,22.1533145477233,2.2278945324703,512,3.404,NA,NA,NA,NA,NA,NA,-10.0351529090652,2.21533145477233e-4,7.54205535503312e-6,0.0437505106574932,0.033215863306183,0.0542851580088034,2970047.34149662,2254892.22926699,3685202.45372626,GBR,Europe,2020-03-24
23183,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,83.714,0.123315551170165,1767.857,2.6041553425357,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,17732,1754.42857142857,26.1202588975483,2.58437449261054,703,3.965,NA,NA,NA,NA,NA,NA,-10.0351529090652,2.61202588975483e-4,1.03555955363052e-5,0.0454643287777951,0.0354239879264743,0.0555046696291158,3086391.60526671,2404792.98607259,3767990.22446084,GBR,Europe,2020-03-25
23184,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,103.143,0.151935588961754,2062.286,3.03786624412302,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,20816,2044.28571428571,30.6631688028065,3.01135078489185,884,4.247,NA,NA,NA,NA,NA,NA,-10.0351529090652,3.06631688028065e-4,1.30218299489244e-5,0.0468907130692245,0.0373473314969615,0.0564340946414874,3183223.13498022,2535361.09539206,3831085.17456839,GBR,Europe,2020-03-26
23185,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,139.714,0.205806781615839,2346.714,3.45684509578734,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,24017,2322.42857142857,35.3784264573888,3.42107125855953,1172,4.88,NA,NA,NA,NA,NA,NA,-10.0351529090652,3.53784264573888e-4,1.72642360861305e-5,0.0480395872240268,0.0390064858908373,0.0570726885572162,3261215.61044863,2647994.45721133,3874436.76368594,GBR,Europe,2020-03-27
23186,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,173.143,0.255049627018848,2579.286,3.79943706805898,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,26839,2554.57142857143,39.5353952487762,3.76303107864683,1464,5.455,NA,NA,NA,NA,NA,NA,-10.0351529090652,3.95353952487762e-4,2.15655645307978e-5,0.0488979274218731,0.0403855053335499,0.0574103495101963,3319484.89655299,2741610.57661539,3897359.21649059,GBR,Europe,2020-03-28
23187,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,198.571,0.29250653787193,2794.143,4.11593382341373,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,29696,2766.14285714286,43.7439210591921,4.07468799775408,1676,5.644,NA,NA,NA,NA,NA,NA,-10.0351529090652,4.37439210591921e-4,2.46884468262412e-5,0.0493823155641757,0.0413803956357978,0.0574103495101963,3352368.0719189,2809149.70365335,3897359.21649059,GBR,Europe,2020-03-29
23188,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,241.143,0.355217549702881,3076.714,4.53217720695418,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,33969,3043,50.0382965537344,4.48251454011051,2050,6.035,NA,NA,NA,NA,NA,NA,-10.0351529090652,5.00382965537344e-4,3.01976825738631e-5,0.0496300614053461,0.0421077299122129,0.0574103495101963,3369186.54708357,2858525.52125141,3897359.21649059,GBR,Europe,2020-03-30
23189,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,277.714,0.409088742356967,3384.143,4.98503785846638,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,38484,3349.28571428571,56.6891520084169,4.93369106581338,2453,6.374,NA,NA,NA,NA,NA,NA,-10.0351529090652,5.66891520084169e-4,3.61341050505786e-5,0.0497239752839528,0.042638884659734,0.0574103495101963,3375561.98502232,2894583.49456624,3897359.21649059,GBR,Europe,2020-03-31
23190,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,346.571,0.510519075478356,3706.571,5.45999290221884,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,43398,3666.57142857143,63.9277574800249,5.40107122606808,3125,7.201,NA,NA,NA,NA,NA,NA,-10.0351529090652,6.39277574800249e-4,4.60330527040596e-5,0.0497239752839528,0.0430215866791586,0.0574103495101963,3375561.98502232,2920563.60538771,3897359.21649059,GBR,Europe,2020-04-01
23191,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,414.429,0.610477823970903,3964,5.83920066940455,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,48263,3921,71.0941831249929,5.77585918888376,3782,7.836,NA,NA,NA,NA,NA,NA,-10.0351529090652,7.10941831249929e-4,5.57110417045611e-5,0.0497239752839528,0.0432500160039017,0.0574103495101963,3375561.98502232,2936070.75944093,3897359.21649059,GBR,Europe,2020-04-02
23192,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,478.571,0.704962690100304,4211.429,6.20367785972496,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,53178,4165.85714285714,78.3342616542874,6.13654788527123,4518,8.496,NA,NA,NA,NA,NA,NA,-10.0351529090652,7.83342616542874e-4,6.65527462774212e-5,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-03
23193,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,545,0.802816439158799,4387.143,6.46251471805588,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,57198,4337,84.2559535541376,6.38865118648021,5274,9.221,NA,NA,NA,NA,NA,NA,-10.0351529090652,8.42559535541376e-4,7.76890623875873e-5,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-04
23194,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,600.429,0.884466553665465,4495.429,6.62202624269945,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,60792,4442.28571428571,89.5501228795261,6.54374311719057,5873,9.661,NA,NA,NA,NA,NA,NA,-10.0351529090652,8.95501228795261e-4,8.65126779299014e-5,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-05
23195,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,628.429,0.925712168888303,4636.714,6.83014719794083,NA,NA,NA,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,66067,4585.42857142857,97.3205021759713,6.75460080317671,6440,9.748,NA,NA,NA,NA,NA,NA,-10.0351529090652,9.73205021759713e-4,9.4864915012526e-5,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-06
23196,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,728.571,1.07322711173278,4772.714,7.0304830433089,17876,26.3323792044086,26.7,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,71517,4719,105.348666567559,6.95135922273463,7545,10.55,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00105348666567559,1.11142202448681e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-07
23197,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,779.857,1.14877434824415,4799.714,7.07025560084521,18521,27.2825014122204,25.9,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,76646,4749.71428571429,112.903979441771,6.99660313739233,8575,11.188,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00112903979441771,1.2631469661994e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-08
23198,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,845.571,1.24557486105678,4796.429,7.06541660634496,19013,28.0072457939931,25.2,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,81498,4747.85714285714,120.051255336814,6.99386745883164,9691,11.891,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00120051255336814,1.42754020401613e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-09
23199,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,900.714,1.3268036810651,4708.714,6.93620735137098,15713,23.1461554284444,30,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,85813,4662.14285714286,126.407499254191,6.86760537141479,10813,12.601,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00126407499254191,1.59281727644479e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-10
23200,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,913.143,1.34511231505098,4643,6.83940683855836,15963,23.5144198500769,29.1,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,89390,4598.85714285714,131.676626598908,6.77438186353868,11656,13.039,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00131676626598908,1.71699603941926e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-11
23201,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,921.143,1.35689677654322,4627.143,6.81604856282305,16216,23.887103444769,28.5,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,92885,4584.71428571429,136.82496321333,6.7535486191149,12313,13.256,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.0013682496321333,1.81377592942427e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-12
23202,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,943.286,1.38951469289605,4468.429,6.58225368516315,16252,23.9401335214841,27.5,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,97068,4428.71428571429,142.986763516085,6.52375162001623,13037,13.431,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00142986763516085,1.92042530592904e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-13
23203,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,939.714,1.38425293083977,4305.857,6.34277575094861,16515,24.3275476930414,26.1,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,101393,4268,149.357738010327,6.28701020610964,14113,13.919,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00149357738010327,2.07892631299966e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-14
23204,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,918.571,1.35310807217346,4296.857,6.32951823176984,16817,24.7724111143734,25.6,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,106458,4258.85714285714,156.818775192601,6.27354225011851,14993,14.083,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00156818775192601,2.20855538941429e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-15
23205,67886004,39753.244,0.932,0.79,0.961,40.8,12.527,81.32,79.63,907.571,1.33690443762163,4359.286,6.42147975008221,17178,25.3041849392107,25.4,1,1,1,94,8,0,8,8,0.843223685351425,67886004,52199475,16568028,111756,4322.57142857143,164.623034815836,6.3673970684317,16029,14.343,NA,NA,NA,NA,NA,NA,-10.0351529090652,0.00164623034815836,2.36116416573879e-4,0.0497239752839528,0.0433848495494595,0.0574103495101963,3375561.98502232,2945224.070054,3897359.21649059,GBR,Europe,2020-04-16
